R,Login.178,1308643758024,9,false,485,105,302,http://localhost:8080/pebble/j_acegi_security_check,,0,0,7,0,7,7
R,Login.179,1308643758032,40,false,338,13081,200,http://localhost:8080/pebble/,text/html,0,0,20,19,20,39
R,Login.182,1308643758075,5,false,321,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,1,3,4
R,Login.180,1308643758075,50,false,311,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,4,45,4,49
A,Login,1308643758007,173,false
R,GotoHelp.198,1308643758276,47,false,353,15082,200,http://localhost:8080/pebble/help/index.html,text/html,0,0,21,26,21,47
R,GotoHelp.201,1308643758329,7,false,321,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,1,3,4
R,GotoHelp.199,1308643758329,60,false,311,43876,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,5,52,5,57
A,GotoHelp,1308643758259,177,false
R,Logout.217,1308643758571,9,false,408,200,302,http://localhost:8080/pebble/logout.action?redirectUrl=http://localhost:8080/pebble/,,0,0,7,0,7,7
R,Logout.218,1308643758581,45,false,396,10179,200,http://localhost:8080/pebble/,text/html,0,0,25,17,25,42
R,Logout.221,1308643758626,5,false,363,799,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,0,0,3,1,3,4
R,Logout.219,1308643758626,55,false,353,43982,200,http://localhost:8080/pebble/dwr/engine.js,text/javascript,0,0,5,49,5,54
A,Logout,1308643758561,220,false
T,THelpBrowsing,1308643757278,1502,false,
R,OpenStartPage.1,1308643758796,47,false,264,10179,200,http://localhost:8080/pebble/,text/html,0,0,26,19,27,46
R,OpenStartPage.1.3,1308643758843,13,false,320,653,200,http://localhost:8080/pebble/dwr/interface/Pebble.js,text/plain,1,0,8,2,10,12
R,OpenStartPage.1.2,1308643758843,15,false,330,625,200,http://localhost:8080/pebble/common/images/feed-icon-10x10.png,image/png,0,0,11,1,11,12
R,OpenStartPage.1.4,1308643758843,19,false,314,3276,200,http://localhost:8080/pebble/scripts/pebble.js,application/x-javascript,1,0,9,7,11,18
R,OpenStartPage.1.5,1308643758858,14,false,330,477,200,http://localhost:8080/pebble/themes/default/images/favicon.ico,image/x-icon,0,0,6,5,6,11
R,OpenStartPage.1.6,1308643758858,12,false,321,2576,200,http://localhost:8080/pebble/scripts/scriptaculous.js,application/x-javascript,0,0,6,6,6,12
R,OpenStartPage.1.7,1308643758863,24,false,322,7561,200,http://localhost:8080/pebble/themes/default/screen.css,text/css,0,0,10,12,10,22
R,OpenStartPage.1.9,1308643758873,31,false,319,6501,200,http://localhost:8080/pebble/FCKeditor/fckeditor.js,application/x-javascript,0,0,11,15,11,26
R,OpenStartPage.1.8,1308643758873,32,false,324,4336,200,http://localhost:8080/pebble/themes/_pebble/handheld.css,text/css,0,0,10,17,10,27
