J,Agent-embedded_00-localhost-8500,1308643760990,21.85,581619712,14.02,116167616,518979584,22.38,7,0,24,7,531,1.18,0,0,0.0,531,0,7,0
J,Agent-embedded_00-localhost-8500,1308643771053,18.52,581668864,14.02,279949816,518979584,53.94,7,0,20,14,1134,1.5,0,0,0.0,603,0,7,0
J,Agent-embedded_00-localhost-8500,1308643781053,17.94,583024640,14.06,424931008,518979584,81.88,7,0,24,21,1786,1.63,0,0,0.0,652,0,7,0
J,Agent-embedded_00-localhost-8500,1308643791058,18.87,583446528,14.07,119147248,518979584,22.96,8,0,23,27,2231,1.11,2,1316,3.29,445,1316,6,2
J,Agent-embedded_00-localhost-8500,1308643801113,18.46,583995392,14.08,174610024,518979584,33.64,7,0,24,35,2860,1.56,2,1316,0.0,629,0,8,0
